Hammam Lif|10.3598,36.6972;10.3518,36.7145;10.3599,36.7242;10.3261,36.7403;10.3231,36.7331;10.3166,36.7336;10.3203,36.7006;10.3355,36.7052;10.3598,36.6972
Hammam Sousse|10.6038,35.8540;10.6138,35.8653;10.6040,35.8759;10.5970,35.8947;10.6021,35.8929;10.5808,35.9163;10.5745,35.9137;10.5831,35.9018;10.5684,35.8923;10.5894,35.8663;10.5692,35.8606;10.5628,35.8465;10.5673,35.8333;10.6038,35.8540
Hammamet|10.6195,36.4634;10.6008,36.4601;10.5902,36.4702;10.5707,36.4589;10.5830,36.4791;10.5786,36.4916;10.5486,36.4773;10.5385,36.4840;10.5344,36.4974;10.5157,36.4915;10.4955,36.5064;10.4722,36.5103;10.4153,36.4839;10.3913,36.4906;10.3831,36.4856;10.3477,36.4879;10.3528,36.4779;10.3455,36.4669;10.3516,36.4533;10.3449,36.4447;10.3444,36.4235;10.3673,36.3829;10.4258,36.3770;10.4546,36.3679;10.4747,36.3535;10.5065,36.3918;10.5319,36.3704;10.4962,36.3241;10.4963,36.3130;10.5055,36.3084;10.5258,36.3473;10.5466,36.3709;10.5431,36.3760;10.5492,36.3740;10.5470,36.3690;10.5673,36.3936;10.5987,36.4034;10.6166,36.3922;10.6555,36.4054;10.6857,36.4260;10.6741,36.4396;10.6781,36.4438;10.6483,36.4677;10.6195,36.4634
Hassi El Ferid|8.9209,34.8102;8.9413,34.8236;8.9717,34.8257;9.0583,34.8693;9.0649,34.8791;9.0584,34.8903;9.0273,34.8889;9.0312,34.8992;9.0259,34.9141;9.0381,34.9228;9.0354,34.9403;9.0499,34.9370;9.0610,34.9560;9.1063,34.9676;9.1221,34.9954;9.1505,34.9944;9.1703,35.0107;9.1519,35.0386;9.1481,35.0615;9.1333,35.0712;9.1271,35.0913;9.1147,35.0908;9.1146,35.0981;9.0924,35.1112;9.0928,35.1281;9.0720,35.1286;9.0617,35.1397;9.0414,35.1408;9.0410,35.1467;9.0359,35.1426;9.0050,35.1570;8.9972,35.1511;8.9878,35.1554;8.9923,35.1290;8.9607,35.1028;8.9082,35.0754;8.8915,35.0539;8.8094,35.0298;8.7943,35.0364;8.7584,35.0200;8.7691,34.9987;8.7664,34.9859;8.7345,34.9702;8.7562,34.9545;8.7157,34.9260;8.7002,34.8983;8.7415,34.8135;8.7917,34.8232;8.8068,34.7946;8.8306,34.7687;8.9209,34.8102
Hazoua|7.7518,34.1077;7.5346,34.0526;7.5604,34.0146;7.5399,33.9752;7.5414,33.9380;7.5220,33.9051;7.5472,33.8368;7.5254,33.7983;7.5622,33.7774;7.5648,33.7272;7.5892,33.6883;7.5965,33.6481;7.6339,33.5721;7.7366,33.4247;7.8473,33.4566;7.9292,33.5069;7.7426,33.6945;7.7190,33.7469;7.7267,33.7944;7.7001,33.8241;7.7303,33.8490;7.7570,33.9125;7.7397,33.9772;7.7518,34.1077
Haïdra|8.5873,35.6462;8.5684,35.6374;8.5435,35.6573;8.5480,35.6657;8.5436,35.6674;8.4563,35.6725;8.4173,35.6643;8.4011,35.6401;8.3863,35.6353;8.3893,35.6159;8.3540,35.6166;8.3600,35.5257;8.3734,35.4952;8.3854,35.4874;8.3844,35.4668;8.4082,35.4639;8.4731,35.4863;8.4801,35.4641;8.4753,35.4456;8.4840,35.4168;8.4930,35.4087;8.5152,35.4198;8.5462,35.4233;8.5444,35.4169;8.5706,35.4181;8.5782,35.4236;8.6019,35.4072;8.6331,35.4273;8.6457,35.4409;8.6417,35.4756;8.5930,35.5020;8.5641,35.5088;8.5710,35.5493;8.5537,35.5916;8.5579,35.6047;8.5979,35.5980;8.6002,35.6075;8.5896,35.6185;8.6019,35.6267;8.6055,35.6387;8.5873,35.6462
Hebira|10.3768,35.3646;10.3525,35.3691;10.3439,35.3843;10.3233,35.3860;10.3023,35.3715;10.2866,35.3835;10.2278,35.3678;10.1892,35.4241;10.1820,35.4215;10.1764,35.3876;10.1606,35.3570;10.1672,35.3453;10.1921,35.3353;10.2051,35.3205;10.1744,35.2666;10.2206,35.1976;10.2106,35.1868;10.2229,35.1530;10.2910,35.1305;10.3205,35.1433;10.3598,35.1842;10.3610,35.1929;10.3269,35.2212;10.3051,35.2283;10.2984,35.2371;10.2928,35.2335;10.2861,35.2635;10.2695,35.2779;10.2788,35.2945;10.3023,35.3141;10.3208,35.3201;10.3262,35.3291;10.3354,35.3218;10.3433,35.3415;10.3490,35.3321;10.3488,35.3646;10.3559,35.3509;10.3713,35.3450;10.3768,35.3646
Hergla|10.5341,35.9732;10.5001,35.9713;10.5058,35.9718;10.5003,35.9829;10.5053,35.9805;10.5041,35.9849;10.4758,35.9855;10.5014,35.9694;10.5341,35.9732|10.3662,36.0303;10.3812,36.0245;10.4060,35.9989;10.4108,36.0019;10.4068,36.0063;10.4217,36.0141;10.4383,35.9956;10.4683,36.0126;10.4867,36.0001;10.5143,36.0063;10.5243,35.9921;10.5246,35.9759;10.5322,35.9764;10.5170,36.0286;10.4973,36.0364;10.4881,36.0472;10.4736,36.0886;10.4526,36.0856;10.4520,36.0710;10.4426,36.0621;10.3815,36.0645;10.3781,36.0542;10.3702,36.0557;10.3662,36.0303
Jebel Jelloud|10.2202,36.7666;10.1976,36.7827;10.1904,36.7729;10.2076,36.7488;10.2105,36.7565;10.2204,36.7587;10.2202,36.7666
Jebiniana|10.8346,35.1452;10.8189,35.1398;10.7916,35.0774;10.7860,35.0769;10.7968,35.0596;10.8442,35.0162;10.8422,35.0216;10.8600,35.0137;10.8604,35.0269;10.8718,35.0342;10.9203,35.0086;10.9270,35.0100;10.9211,35.0136;10.9235,35.0185;10.9338,35.0112;10.9441,35.0159;10.9706,34.9992;11.0063,35.0145;11.0191,35.0416;11.0356,35.0426;11.0232,35.0442;11.0214,35.0594;11.0283,35.0756;11.0215,35.0892;10.9561,35.0980;10.9199,35.1368;10.9406,35.1531;10.9074,35.1887;10.8876,35.1610;10.8346,35.1452
Jedelienne|8.8290,35.7530;8.8252,35.7356;8.8352,35.7324;8.8259,35.7057;8.8396,35.6992;8.8366,35.6838;8.7918,35.6780;8.7818,35.6390;8.7818,35.6112;8.8008,35.6060;8.8323,35.6146;8.8626,35.6107;8.8680,35.5963;8.8599,35.5861;8.8738,35.5835;8.8954,35.5902;8.9013,35.6037;8.8979,35.6165;8.9286,35.6165;8.9487,35.6092;8.9569,35.6136;8.9885,35.5903;9.0036,35.5885;9.0049,35.5606;9.0183,35.5700;9.0912,35.5732;9.0905,35.5937;9.0800,35.6126;9.0555,35.6217;9.0485,35.6344;9.0237,35.6284;8.9942,35.6330;8.9860,35.6633;9.0001,35.6662;8.9818,35.6767;8.9640,35.6769;9.0124,35.7011;8.9940,35.7083;8.9654,35.7055;8.9508,35.7135;8.9224,35.7161;8.8811,35.7349;8.8461,35.7419;8.8290,35.7530
Jemmal|10.7402,35.5415;10.7877,35.5558;10.8011,35.5759;10.7924,35.5804;10.7989,35.5845;10.7912,35.5915;10.7984,35.5965;10.8077,35.5911;10.8223,35.5992;10.8245,35.6112;10.8045,35.6435;10.7701,35.6538;10.7594,35.6511;10.7638,35.6657;10.7349,35.6504;10.7134,35.6725;10.6918,35.6581;10.6868,35.6674;10.6689,35.6636;10.6477,35.6709;10.6187,35.6364;10.5937,35.6482;10.5774,35.6408;10.5929,35.6241;10.6178,35.5556;10.6613,35.5783;10.6638,35.6080;10.6861,35.6128;10.6984,35.6262;10.7200,35.6231;10.7313,35.5964;10.7446,35.5860;10.7614,35.5866;10.7530,35.5698;10.7560,35.5640;10.7407,35.5514;10.7402,35.5415
Jendouba Nord|8.5156,36.5769;8.5233,36.5630;8.5403,36.5523;8.5405,36.5345;8.5519,36.5259;8.5483,36.5016;8.5531,36.4948;8.5854,36.4830;8.6000,36.5021;8.6367,36.5188;8.6536,36.5112;8.6468,36.5029;8.6713,36.4731;8.6628,36.4664;8.6673,36.4584;8.6733,36.4641;8.6733,36.4562;8.6819,36.4561;8.6837,36.4633;8.6853,36.4558;8.7048,36.4599;8.7087,36.4530;8.7177,36.4581;8.7141,36.4682;8.7314,36.4610;8.7310,36.4716;8.7214,36.4723;8.7297,36.4759;8.7394,36.4706;8.7306,36.4809;8.7409,36.4809;8.7460,36.4733;8.7467,36.4828;8.7390,36.4849;8.7536,36.4788;8.7703,36.4917;8.7881,36.5327;8.7984,36.5284;8.8051,36.5386;8.8074,36.5286;8.8159,36.5288;8.8153,36.5407;8.8284,36.5303;8.8450,36.5348;8.8482,36.5444;8.8439,36.5468;8.8490,36.5497;8.8389,36.5530;8.8688,36.5547;8.8666,36.5599;8.8547,36.5588;8.8551,36.5643;8.8678,36.5649;8.8757,36.5769;8.8458,36.5944;8.8398,36.6121;8.8292,36.6190;8.7980,36.5953;8.8051,36.5833;8.7761,36.5717;8.7318,36.5707;8.7246,36.5584;8.7163,36.5996;8.6941,36.5922;8.6918,36.5863;8.6448,36.5892;8.6305,36.5737;8.6177,36.5809;8.6167,36.5959;8.6067,36.6059;8.5784,36.6073;8.5629,36.5944;8.5624,36.6058;8.5545,36.6109;8.5370,36.6084;8.5300,36.5873;8.5156,36.5769
Jendouba Sud|8.6628,36.4664;8.6578,36.4537;8.6918,36.4419;8.6616,36.4192;8.7179,36.3927;8.7398,36.4043;8.7524,36.4038;8.7547,36.3968;8.7696,36.3927;8.8160,36.4007;8.8470,36.4177;8.8696,36.4139;8.9007,36.4257;8.9203,36.4507;8.9399,36.4556;8.9231,36.4883;8.8976,36.5061;8.8930,36.5350;8.9018,36.5394;8.8920,36.5764;8.8757,36.5769;8.8678,36.5649;8.8551,36.5643;8.8547,36.5588;8.8666,36.5599;8.8668,36.5535;8.8411,36.5555;8.8404,36.5503;8.8490,36.5497;8.8439,36.5468;8.8482,36.5444;8.8450,36.5348;8.8284,36.5303;8.8153,36.5407;8.8159,36.5288;8.8074,36.5286;8.8051,36.5386;8.7984,36.5284;8.7881,36.5327;8.7807,36.5256;8.7847,36.5155;8.7653,36.4867;8.7536,36.4788;8.7390,36.4849;8.7467,36.4828;8.7460,36.4733;8.7409,36.4809;8.7306,36.4809;8.7316,36.4752;8.7392,36.4755;8.7366,36.4688;8.7297,36.4759;8.7214,36.4723;8.7310,36.4716;8.7314,36.4610;8.7141,36.4682;8.7177,36.4581;8.7107,36.4531;8.7048,36.4599;8.6853,36.4558;8.6837,36.4633;8.6778,36.4551;8.6733,36.4641;8.6673,36.4584;8.6628,36.4664
Jilma|9.1978,35.3739;9.2109,35.3613;9.2385,35.3533;9.2747,35.3054;9.2964,35.2926;9.3222,35.2499;9.3535,35.2438;9.3820,35.2235;9.3697,35.1687;9.3853,35.1639;9.3954,35.1633;9.3990,35.1844;9.4122,35.1863;9.4230,35.1849;9.4173,35.1725;9.4397,35.1640;9.4748,35.1712;9.4974,35.2345;9.5240,35.2534;9.5578,35.2596;9.5662,35.2697;9.5496,35.2812;9.5323,35.3177;9.5366,35.3222;9.5273,35.3333;9.5271,35.3443;9.4591,35.3635;9.4744,35.3884;9.5052,35.4052;9.5003,35.4116;9.5051,35.4141;9.4883,35.4294;9.4850,35.4494;9.4903,35.4635;9.4662,35.4772;9.4641,35.4931;9.4454,35.4845;9.3953,35.4953;9.3637,35.4793;9.3309,35.4755;9.2319,35.4124;9.1978,35.3739
Joumine|9.5177,36.9614;9.4868,36.9619;9.4592,36.9542;9.4551,36.9629;9.4290,36.9711;9.4464,36.9988;9.4432,37.0050;9.4302,37.0074;9.3747,36.9937;9.3483,37.0160;9.3586,37.0331;9.3049,37.0274;9.2890,37.0178;9.2412,37.0195;9.2179,37.0079;9.2149,36.9802;9.2037,36.9704;9.2316,36.9573;9.2602,36.9285;9.2440,36.9129;9.2479,36.9059;9.2678,36.8951;9.2939,36.8923;9.2972,36.8811;9.3127,36.8715;9.3277,36.8856;9.3845,36.8494;9.3899,36.8381;9.3795,36.8337;9.3599,36.8075;9.3573,36.7845;9.3449,36.7669;9.3525,36.7556;9.3895,36.7390;9.4010,36.7234;9.4274,36.7329;9.4487,36.7596;9.5164,36.7872;9.5169,36.8010;9.5282,36.8174;9.5881,36.8568;9.5531,36.8802;9.5520,36.8906;9.5352,36.8973;9.5264,36.9176;9.5137,36.9182;9.5100,36.9331;9.4935,36.9368;9.5193,36.9520;9.5141,36.9548;9.5177,36.9614
Jérissa|8.7086,35.7891;8.7618,35.8069;8.7431,35.8225;8.7200,35.8562;8.7161,35.8752;8.7006,35.8851;8.6617,35.8835;8.6450,35.8888;8.6017,35.8666;8.6130,35.8614;8.6012,35.8424;8.5831,35.8517;8.5421,35.8515;8.5378,35.8460;8.5370,35.8178;8.5529,35.8164;8.5905,35.7973;8.6030,35.7666;8.6234,35.7435;8.6319,35.7431;8.6364,35.7549;8.6503,35.7506;8.6663,35.7594;8.6673,35.7878;8.6846,35.7833;8.7086,35.7891
Kairouan Nord|10.0164,35.6817;10.0704,35.6803;10.0709,35.6665;10.0897,35.6724;10.0964,35.6660;10.1030,35.6757;10.1289,35.6762;10.1170,35.6764;10.1139,35.6859;10.1287,35.6942;10.1768,35.7080;10.1923,35.6994;10.1877,35.6806;10.2527,35.6815;10.2310,35.7038;10.2128,35.7116;10.2142,35.7389;10.2069,35.7446;10.2031,35.7645;10.1732,35.7933;10.1576,35.8192;10.1454,35.7917;10.1290,35.7801;10.1057,35.7847;10.0858,35.8048;10.0469,35.8066;10.0292,35.8028;9.9812,35.7661;9.9864,35.7569;9.9757,35.7389;9.9707,35.7058;10.0067,35.6978;9.9986,35.6812;10.0164,35.6817
Kairouan Sud|9.9093,35.4899;9.8990,35.4798;9.8791,35.4741;9.8914,35.4659;9.8893,35.4615;9.9070,35.4564;9.9007,35.4530;9.9143,35.4469;9.9344,35.4483;9.9450,35.4559;9.9640,35.4440;9.9804,35.4728;9.9988,35.4783;10.0152,35.4939;10.0198,35.4868;10.0495,35.4909;10.0675,35.4947;10.0681,35.5039;10.0952,35.5077;10.0962,35.5018;10.1411,35.5135;10.1334,35.5443;10.1627,35.5670;10.1709,35.5097;10.1803,35.4966;10.1855,35.4997;10.1931,35.4941;10.1820,35.4765;10.2111,35.4670;10.2573,35.4988;10.2073,35.5537;10.2741,35.5805;10.2854,35.5770;10.3073,35.5850;10.2701,35.6392;10.2527,35.6815;10.1877,35.6806;10.1940,35.6912;10.1846,35.7061;10.1287,35.6942;10.1139,35.6859;10.1170,35.6764;10.1289,35.6762;10.1030,35.6757;10.0964,35.6660;10.0897,35.6724;10.0709,35.6665;10.0704,35.6803;10.0164,35.6817;10.0101,35.6626;9.9619,35.6392;9.9801,35.6362;9.9889,35.6279;9.9896,35.6157;10.0407,35.6176;10.0129,35.5940;10.0285,35.5822;10.0585,35.5820;10.0459,35.5490;10.0367,35.5371;10.0039,35.5266;9.9850,35.5337;9.9825,35.5401;9.9599,35.5444;9.9093,35.4899
Kalaat Khasba|8.6172,35.7477;8.5905,35.7973;8.5529,35.8164;8.5370,35.8178;8.5596,35.7924;8.5422,35.7580;8.5129,35.7466;8.4280,35.7641;8.4304,35.7496;8.4216,35.7355;8.4118,35.7318;8.4290,35.7138;8.4248,35.6941;8.4356,35.6689;8.5436,35.6674;8.5480,35.6657;8.5435,35.6573;8.5684,35.6374;8.6150,35.6598;8.6177,35.6755;8.6304,35.6856;8.6224,35.7023;8.6268,35.7246;8.6187,35.7313;8.6172,35.7477
Kalaat Senan|8.4356,35.6689;8.4248,35.6941;8.4290,35.7138;8.4118,35.7318;8.4216,35.7355;8.4304,35.7496;8.4280,35.7641;8.4947,35.7477;8.5202,35.7476;8.5422,35.7580;8.5596,35.7924;8.5370,35.8178;8.5042,35.8180;8.4794,35.8310;8.4473,35.8282;8.3958,35.8566;8.3968,35.8622;8.3826,35.8712;8.3910,35.8829;8.3871,35.9009;8.3930,35.9137;8.3872,35.9331;8.3652,35.9502;8.3777,35.9781;8.3380,35.9655;8.3257,35.9781;8.3134,35.9597;8.3069,35.9642;8.3004,35.9563;8.2716,35.9464;8.2629,35.9376;8.2634,35.9188;8.2558,35.9117;8.2715,35.9077;8.2535,35.8865;8.2707,35.8786;8.2733,35.8198;8.2586,35.7624;8.2643,35.7307;8.2801,35.7226;8.3078,35.6916;8.3368,35.6835;8.3560,35.6698;8.3603,35.6465;8.3540,35.6166;8.3893,35.6159;8.3863,35.6353;8.4011,35.6401;8.4173,35.6643;8.4356,35.6689
Kalâa Kebira|10.3333,35.9078;10.3454,35.8904;10.3516,35.8635;10.3075,35.8072;10.3350,35.8095;10.3671,35.7891;10.3753,35.8033;10.4114,35.8007;10.4035,35.8079;10.4340,35.8273;10.4590,35.8119;10.4947,35.8164;10.5050,35.8215;10.4962,35.8306;10.5115,35.8338;10.5129,35.8507;10.5233,35.8474;10.5603,35.8633;10.5475,35.8804;10.5480,35.8993;10.4965,35.9414;10.4550,35.9158;10.4528,35.9090;10.3567,35.9468;10.3388,35.9373;10.3365,35.9284;10.3495,35.9264;10.3333,35.9078
Kalâa Seghira|10.5493,35.7893;10.5805,35.8049;10.5913,35.8252;10.5892,35.8331;10.5830,35.8395;10.5673,35.8333;10.5618,35.8490;10.5326,35.8411;10.5129,35.8507;10.5115,35.8338;10.4962,35.8306;10.5050,35.8215;10.4947,35.8164;10.4590,35.8119;10.4340,35.8273;10.4035,35.8079;10.4114,35.8007;10.3753,35.8033;10.3671,35.7891;10.3753,35.7795;10.3699,35.7736;10.3968,35.7590;10.3925,35.7504;10.3975,35.7451;10.4146,35.7468;10.4539,35.7729;10.4825,35.7825;10.5493,35.7893
Kalâat El Andalous|10.0310,36.9849;10.0563,36.9640;10.0668,36.9772;10.1037,36.9198;10.1173,36.8872;10.1305,36.8886;10.1483,36.8790;10.1542,36.8907;10.1329,36.8999;10.1304,36.9142;10.1179,36.9137;10.1141,36.9248;10.1405,36.9463;10.1595,36.9503;10.1435,36.9648;10.1519,36.9708;10.1677,36.9723;10.1720,36.9528;10.1877,36.9630;10.1941,36.9782;10.2051,36.9823;10.1794,37.0393;10.1776,37.0654;10.1862,37.0851;10.2045,37.0999;10.1875,37.0929;10.2155,37.1108;10.2076,37.0964;10.2163,37.1112;10.1805,37.1066;10.1618,37.1089;10.1568,37.1152;10.1312,37.1076;10.1237,37.1136;10.0942,37.0952;10.0884,37.0837;10.0945,37.0655;10.0745,37.0195;10.0660,37.0067;10.0310,36.9849
Kasserine Nord|8.7004,35.2201;8.7157,35.2106;8.7280,35.1916;8.7524,35.1996;8.7786,35.1648;8.7930,35.1600;8.8010,35.1636;8.8038,35.1580;8.8368,35.1684;8.8465,35.1499;8.8634,35.1674;8.8620,35.1867;8.8767,35.1990;8.8664,35.2071;8.8504,35.2028;8.8149,35.2302;8.7938,35.2287;8.7628,35.2418;8.7595,35.2383;8.7510,35.2818;8.7309,35.2775;8.7278,35.2700;8.7425,35.2598;8.7205,35.2552;8.7227,35.2458;8.7004,35.2201
Kasserine Sud|8.8465,35.1499;8.7786,35.1648;8.7524,35.1996;8.7280,35.1916;8.7157,35.2106;8.7004,35.2201;8.6804,35.2053;8.6342,35.1955;8.6411,35.1861;8.5972,35.1556;8.6365,35.1151;8.6290,35.0969;8.6101,35.0803;8.5612,35.0641;8.5824,35.0088;8.5956,35.0139;8.6252,34.9789;8.5997,34.9630;8.5998,34.9397;8.5929,34.9240;8.6679,34.8861;8.7002,34.8983;8.7157,34.9260;8.7562,34.9545;8.7345,34.9702;8.7664,34.9859;8.7691,34.9987;8.7605,35.0233;8.7943,35.0364;8.8094,35.0298;8.8915,35.0539;8.9082,35.0754;8.9607,35.1028;8.9923,35.1290;8.9878,35.1554;9.0205,35.1516;9.0304,35.1689;9.0160,35.1770;8.9900,35.1792;8.9479,35.2167;8.9522,35.2184;8.9482,35.2238;8.9047,35.2396;8.8902,35.2761;8.8462,35.3092;8.7733,35.3040;8.7510,35.2818;8.7581,35.2589;8.7558,35.2411;8.7938,35.2287;8.8149,35.2302;8.8504,35.2028;8.8664,35.2071;8.8767,35.1990;8.8620,35.1867;8.8634,35.1674;8.8465,35.1499
Kef Est|8.7252,36.2080;8.7120,36.1881;8.6988,36.1855;8.6901,36.1760;8.7010,36.1764;8.7011,36.1669;8.7178,36.1599;8.6977,36.1566;8.7255,36.0941;8.7360,36.0853;8.7455,36.0972;8.7681,36.0981;8.7720,36.1075;8.7676,36.1170;8.7909,36.1046;8.8214,36.1123;8.8363,36.1088;8.8930,36.1521;8.9053,36.1211;8.9447,36.0972;8.9825,36.1245;9.0102,36.1669;9.0561,36.2027;9.0347,36.2171;9.0437,36.2317;9.0394,36.2398;8.9999,36.2397;8.9735,36.2824;8.9300,36.2519;8.8925,36.2419;8.8516,36.2182;8.8255,36.2524;8.8041,36.2681;8.7959,36.2394;8.7819,36.2262;8.7681,36.2283;8.7252,36.2080
Kef Ouest|8.7252,36.2080;8.6878,36.2115;8.6383,36.2381;8.6248,36.2343;8.6284,36.2288;8.6177,36.2196;8.6260,36.2146;8.6205,36.2035;8.6118,36.2042;8.6132,36.2139;8.5998,36.2162;8.6037,36.2029;8.5925,36.1894;8.5630,36.1832;8.5577,36.1695;8.5400,36.1743;8.5462,36.1682;8.5361,36.1598;8.5260,36.1665;8.5154,36.1621;8.5232,36.1461;8.5164,36.1419;8.5181,36.1353;8.5244,36.1305;8.5038,36.1323;8.4994,36.1287;8.5083,36.1232;8.4998,36.1170;8.5124,36.1063;8.5446,36.1049;8.5490,36.0949;8.5596,36.0967;8.5697,36.0866;8.5899,36.0961;8.5934,36.0927;8.6091,36.1055;8.6778,36.0894;8.6936,36.0806;8.6983,36.0700;8.7194,36.0723;8.7360,36.0853;8.7255,36.0941;8.6977,36.1566;8.7178,36.1599;8.7011,36.1669;8.7010,36.1764;8.6901,36.1760;8.6988,36.1855;8.7120,36.1881;8.7252,36.2080
Kerkennah|10.9664,34.6567;11.0293,34.6278;11.0478,34.6131;11.0474,34.6206;11.1248,34.6631;11.0886,34.6737;11.0494,34.6682;10.9926,34.6725;10.9768,34.6582;10.9664,34.6567|11.1218,34.6794;11.1249,34.6633;11.1309,34.6631;11.2030,34.7027;11.2481,34.7109;11.2501,34.7237;11.2631,34.7205;11.2889,34.7330;11.2966,34.7309;11.2973,34.7237;11.3044,34.7425;11.2769,34.7652;11.2782,34.7749;11.2715,34.7780;11.2774,34.7822;11.2816,34.7757;11.2953,34.7780;11.2861,34.7892;11.2936,34.7955;11.2864,34.8046;11.3179,34.8012;11.2762,34.8193;11.2739,34.8137;11.2829,34.8065;11.2788,34.8027;11.2581,34.8306;11.2465,34.8309;11.2505,34.8266;11.2443,34.8170;11.2526,34.8029;11.2410,34.8072;11.2478,34.7913;11.2334,34.7906;11.2270,34.7821;11.2161,34.7843;11.2324,34.7660;11.2255,34.7455;11.2190,34.7397;11.1980,34.7410;11.1842,34.7484;11.1797,34.7619;11.1702,34.7624;11.1817,34.7425;11.1698,34.7352;11.1743,34.7285;11.1576,34.7221;11.1494,34.7045;11.1338,34.6999;11.1325,34.6832;11.1218,34.6794|11.3055,34.7485;11.3084,34.7443;11.3266,34.7555;11.3431,34.7571;11.3149,34.7583;11.3055,34.7485|11.3040,34.8258;11.3124,34.8172;11.3353,34.8154;11.3105,34.8290;11.3040,34.8258
Kesra|9.2045,35.7515;9.2230,35.7382;9.2300,35.7214;9.2549,35.7077;9.2534,35.6991;9.2708,35.6937;9.2755,35.7169;9.2926,35.7224;9.3357,35.7012;9.3608,35.7050;9.3980,35.6879;9.4330,35.7125;9.4427,35.7082;9.4568,35.7133;9.4546,35.7202;9.4697,35.7247;9.4680,35.7294;9.5160,35.7338;9.5207,35.7289;9.5223,35.7383;9.5376,35.7427;9.5340,35.7522;9.5012,35.7652;9.4837,35.7876;9.5100,35.7876;9.4983,35.7952;9.5226,35.8358;9.5233,35.8441;9.5150,35.8513;9.5176,35.8616;9.4760,35.8772;9.4563,35.8927;9.4364,35.8915;9.4346,35.9111;9.4263,35.9173;9.3944,35.9024;9.4019,35.8808;9.3934,35.8569;9.3636,35.8678;9.3518,35.8840;9.3255,35.8485;9.3179,35.8468;9.2988,35.8782;9.2892,35.8732;9.2811,35.8589;9.2663,35.8506;9.2883,35.8394;9.2957,35.8279;9.2694,35.8228;9.2793,35.8037;9.2449,35.7873;9.2271,35.7736;9.2346,35.7678;9.2045,35.7515
Kondar|10.2557,36.0057;10.2528,35.9624;10.2290,35.9185;10.2192,35.9196;10.2143,35.9061;10.2023,35.9038;10.1959,35.8905;10.1871,35.8870;10.1768,35.8676;10.1808,35.8536;10.1702,35.8451;10.1721,35.8402;10.1612,35.8365;10.1592,35.8247;10.1662,35.8217;10.1588,35.8129;10.1978,35.7708;10.2160,35.7768;10.2311,35.7957;10.2289,35.8139;10.1954,35.8240;10.1963,35.8346;10.2533,35.8867;10.2810,35.8989;10.2923,35.9160;10.3213,35.9173;10.3333,35.9078;10.3495,35.9264;10.3365,35.9284;10.3388,35.9373;10.3567,35.9468;10.3507,35.9600;10.3560,35.9678;10.3499,35.9711;10.3658,35.9793;10.3218,35.9857;10.3241,35.9936;10.3154,35.9949;10.3168,36.0012;10.2557,36.0057
Korba|10.7737,36.6948;10.7610,36.6930;10.7605,36.6856;10.7280,36.6662;10.7265,36.6616;10.7413,36.6545;10.7376,36.6451;10.7430,36.6379;10.7208,36.6350;10.7149,36.6236;10.6974,36.6215;10.7005,36.6113;10.7115,36.6092;10.6949,36.5967;10.7013,36.5871;10.7284,36.5841;10.7478,36.5710;10.7602,36.5839;10.7956,36.5781;10.7906,36.5853;10.7954,36.5906;10.8218,36.5673;10.8039,36.5553;10.8041,36.5318;10.8358,36.5087;10.9172,36.6485;10.9003,36.6604;10.8810,36.6581;10.8679,36.6688;10.8380,36.6742;10.8335,36.6837;10.8111,36.6979;10.7822,36.7027;10.7737,36.6948
Ksar Hellal|10.8569,35.6550;10.8375,35.6575;10.8305,35.6441;10.8478,35.6404;10.8499,35.6334;10.8419,35.6242;10.8520,35.6108;10.8739,35.6163;10.8716,35.6302;10.8767,35.6330;10.9078,35.6443;10.9109,35.6511;10.9235,35.6460;10.9249,35.6508;10.8813,35.6648;10.8569,35.6550
Ksibet El Médiouni|10.8294,35.5928;10.8500,35.6123;10.8419,35.6242;10.8499,35.6334;10.8478,35.6404;10.8305,35.6441;10.8375,35.6575;10.8571,35.6533;10.8498,35.6765;10.8660,35.6731;10.8626,35.6772;10.8684,35.6838;10.8330,35.6975;10.8038,35.6855;10.8086,35.6709;10.7956,35.6525;10.7844,35.6496;10.8090,35.6397;10.8294,35.5928
Ksour|8.7976,35.7761;8.8461,35.7419;8.9654,35.7055;8.9940,35.7083;9.0456,35.6805;9.0344,35.7302;9.0177,35.7625;9.0385,35.7840;9.0314,35.8082;9.0384,35.8167;9.0166,35.8380;9.0312,35.8358;9.0511,35.8527;9.0255,35.8525;9.0554,35.8969;9.0790,35.8942;9.1007,35.9127;9.0983,35.9459;9.0855,35.9435;9.0658,35.9673;9.0085,35.9640;8.9800,35.9752;8.9274,35.9433;8.9267,35.9323;8.9653,35.8801;8.9602,35.8773;8.8846,35.9249;8.8825,35.9373;8.8645,35.9364;8.8588,35.9431;8.8505,35.9296;8.8773,35.9054;8.8826,35.8855;8.8897,35.8858;8.8840,35.8655;8.8622,35.8562;8.8657,35.8503;8.8581,35.8313;8.8065,35.7949;8.7976,35.7761
